"http://edamontology.org/data_2866","type","Class"
"http://edamontology.org/data_2866","label","Northern blot report"
"http://edamontology.org/data_2866","subClassOf","ObsoleteClass"
"http://edamontology.org/data_2866","hasDefinition","Topic concerning Northern Blot experiments."
"http://edamontology.org/data_2866","deprecated","TRUE"
"http://edamontology.org/data_2866","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/data_2866","http://edamontology.org/obsolete_since","1.8"
"http://edamontology.org/data_2866","replacedBy","http://edamontology.org/data_2531"
"http://edamontology.org/data_2866","inSubset","obsolete"
"http://edamontology.org/operation_3267","type","Class"
"http://edamontology.org/operation_3267","label","Sequence coordinate conversion"
"http://edamontology.org/operation_3267","subClassOf","http://edamontology.org/operation_3434"
"http://edamontology.org/operation_3267","http://edamontology.org/created_in","1.3"
"http://edamontology.org/operation_3267","hasDefinition","Convert one set of sequence coordinates to another, e.g. convert coordinates of one assembly to another, cDNA to genomic, CDS to genomic, protein translation to genomic etc."
"http://edamontology.org/operation_3267","inSubset","edam"
"http://edamontology.org/operation_3267","inSubset","operations"
"http://edamontology.org/data_1772","type","Class"
"http://edamontology.org/data_1772","label","Score"
"http://edamontology.org/data_1772","subClassOf","http://purl.obolibrary.org/obo/IAO_0000027"
"http://edamontology.org/data_1772","hasDefinition","A numerical value, that is some type of scored value arising for example from a prediction method."
"http://edamontology.org/data_1772","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/data_1772","inSubset","data"
"http://edamontology.org/data_1772","inSubset","edam"
"http://edamontology.org/data_2676","subClassOf","ObsoleteClass"
"http://edamontology.org/data_2676","type","Class"
"http://edamontology.org/data_2676","http://edamontology.org/regex","ENSCSAV([EGTP])[0-9]{11}"
"http://edamontology.org/data_2676","deprecated","TRUE"
"http://edamontology.org/data_2676","http://edamontology.org/obsolete_since","beta12orEarlier"
"http://edamontology.org/data_2676","inSubset","obsolete"
"http://edamontology.org/data_2676","hasDefinition","Identifier of an entry (exon, gene, transcript or protein) from the Ensembl 'core' database ('Ciona savignyi' division)."
"http://edamontology.org/data_2676","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/data_2676","consider","http://edamontology.org/data_2610"
"http://edamontology.org/data_2676","label","Ensembl ID ('Ciona savignyi')"
"http://www.ebi.ac.uk/swo/objective/SWO_4000014","type","Class"
"http://www.ebi.ac.uk/swo/objective/SWO_4000014","label","biological data processing"
"http://www.ebi.ac.uk/swo/objective/SWO_4000014","subClassOf","http://www.ebi.ac.uk/swo/SWO_0000003"
"formats","type","AnnotationProperty"
"formats","subPropertyOf","SubsetProperty"
"http://edamontology.org/data_2296","http://edamontology.org/obsolete_since","1.3"
"http://edamontology.org/data_2296","subClassOf","ObsoleteClass"
"http://edamontology.org/data_2296","hasExactSynonym","AceView gene name"
"http://edamontology.org/data_2296","hasDefinition","Name of an entry (gene) from the AceView genes database."
"http://edamontology.org/data_2296","inSubset","obsolete"
"http://edamontology.org/data_2296","type","Class"
"http://edamontology.org/data_2296","consider","http://edamontology.org/data_1026"
"http://edamontology.org/data_2296","label","Gene name (AceView)"
"http://edamontology.org/data_2296","deprecated","TRUE"
"http://edamontology.org/data_2296","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/topic_3387","type","Class"
"http://edamontology.org/topic_3387","label","Marine biology"
"http://edamontology.org/topic_3387","subClassOf","http://edamontology.org/topic_3070"
"http://edamontology.org/topic_3387","http://edamontology.org/created_in","1.4"
"http://edamontology.org/topic_3387","hasDefinition","Topic concerning the study of organisms in the ocean or brackish waters."
"http://edamontology.org/topic_3387","inSubset","edam"
"http://edamontology.org/topic_3387","inSubset","events"
"http://edamontology.org/topic_3387","inSubset","topics"
"http://www.ebi.ac.uk/swo/version/SWO_2000001","type","NamedIndividual"
"http://www.ebi.ac.uk/swo/version/SWO_2000001","type","http://purl.obolibrary.org/obo/IAO_0000129"
"http://www.ebi.ac.uk/swo/version/SWO_2000001","label","beta"
"http://edamontology.org/topic_0606","type","Class"
"http://edamontology.org/topic_0606","label","Literature data resources"
"http://edamontology.org/topic_0606","subClassOf","ObsoleteClass"
"http://edamontology.org/topic_0606","hasDefinition","Data resources for the biological or biomedical literature, either a primary source of literature or some derivative."
"http://edamontology.org/topic_0606","deprecated","TRUE"
"http://edamontology.org/topic_0606","http://edamontology.org/obsolete_since","1.3"
"http://edamontology.org/topic_0606","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/topic_0606","consider","http://edamontology.org/topic_3068"
"http://edamontology.org/topic_0606","inSubset","obsolete"
"http://www.ebi.ac.uk/efo/swo/SWO_0000101","type","Class"
"http://www.ebi.ac.uk/efo/swo/SWO_0000101","label","ChipSkipper"
"http://www.ebi.ac.uk/efo/swo/SWO_0000101","subClassOf","http://www.ebi.ac.uk/swo/SWO_0000001"
"http://www.ebi.ac.uk/efo/swo/SWO_0000101","http://purl.obolibrary.org/obo/IAO_0000115","ChipSkipper - an integrated tool for analysis, evaluation and quantitation of  DNA micro-array data"
"http://www.ebi.ac.uk/efo/swo/SWO_0000101","http://purl.obolibrary.org/obo/IAO_0000118","ChipSkipper Microarray Data Evaluation Software"
"http://www.ebi.ac.uk/efo/swo/SWO_0000101","http://purl.obolibrary.org/obo/IAO_0000118","ChipSkipper [EMBL]"
"http://www.ebi.ac.uk/efo/swo/SWO_0000101","http://purl.org/dc/elements/1.1/creator","Nandini Badarinarayan"
"http://www.ebi.ac.uk/efo/swo/SWO_0000101","http://purl.obolibrary.org/obo/IAO_0000119","http://angiogenesis.dkfz.de/software/chipskipper/index.htm"
"http://edamontology.org/format_3161","hasDefinition","MAGE-ML XML format for microarray expression data, standardised by MGED (now FGED)."
"http://edamontology.org/format_3161","inSubset","formats"
"http://edamontology.org/format_3161","subClassOf","http://edamontology.org/format_2058"
"http://edamontology.org/format_3161","label","MAGE-ML"
"http://edamontology.org/format_3161","type","Class"
"http://edamontology.org/format_3161","http://edamontology.org/documentation","http://www.mged.org/Workgroups/MAGE/mage-ml.html"
"http://edamontology.org/format_3161","inSubset","edam"
"http://edamontology.org/format_3161","hasDbXref","http://www.mged.org/Workgroups/MAGE/mage-ml.html"
"http://edamontology.org/format_3161","http://edamontology.org/created_in","1"
"http://edamontology.org/format_3161","subClassOf","http://edamontology.org/format_2332"
"http://edamontology.org/format_3161","subClassOf","http://edamontology.org/format_2056"
"http://www.ebi.ac.uk/swo/algorithm/OntoDM_170075","type","Class"
"http://www.ebi.ac.uk/swo/algorithm/OntoDM_170075","label","clustering algorithm"
"http://www.ebi.ac.uk/swo/algorithm/OntoDM_170075","subClassOf","OntoDM_731692"
"http://www.ebi.ac.uk/swo/data/SWO_3000015","type","Class"
"http://www.ebi.ac.uk/swo/data/SWO_3000015","label","pdf"
"http://www.ebi.ac.uk/swo/data/SWO_3000015","subClassOf","http://www.ebi.ac.uk/swo/data/SWO_3000014"
"http://www.ebi.ac.uk/swo/data/SWO_3000015","http://purl.obolibrary.org/obo/IAO_0000115","PDF is an open standard for document exchange. "
"http://www.ebi.ac.uk/swo/data/SWO_3000015","http://purl.obolibrary.org/obo/IAO_0000118","Portable Document Format"
"http://edamontology.org/operation_0468","type","Class"
"http://edamontology.org/operation_0468","label","Protein secondary structure prediction (helices)"
"http://edamontology.org/operation_0468","subClassOf","http://edamontology.org/operation_0267"
"http://edamontology.org/operation_0468","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/operation_0468","hasDefinition","Predict helical secondary structure of protein sequences."
"http://edamontology.org/operation_0468","inSubset","edam"
"http://edamontology.org/operation_0468","inSubset","operations"
"http://www.ebi.ac.uk/efo/swo/SWO_0000653","http://purl.obolibrary.org/obo/IAO_0000119","http://bioconductor.org/packages/2.4/bioc/html/pdInfoBuilder.html"
"http://www.ebi.ac.uk/efo/swo/SWO_0000653","subClassOf","http://www.ebi.ac.uk/swo/SWO_0000001"
"http://www.ebi.ac.uk/efo/swo/SWO_0000653","label","pdInfoBuilder"
"http://www.ebi.ac.uk/efo/swo/SWO_0000653","http://purl.org/dc/elements/1.1/creator","Nandini Badarinarayan"
"http://www.ebi.ac.uk/efo/swo/SWO_0000653","type","Class"
"http://www.ebi.ac.uk/efo/swo/SWO_0000653","http://purl.obolibrary.org/obo/IAO_0000115","Builds platform design information packages. These consist of a SQLite database containing feature-level data such as x, y position on chip and featureSet ID. The database also incorporates featureSet-level annotation data. The products of this packages are used by the oligo pkg."
"http://www.ebi.ac.uk/swo/SWO_0000108","type","Class"
"http://www.ebi.ac.uk/swo/SWO_0000108","label","JavaScript"
"http://www.ebi.ac.uk/swo/SWO_0000108","subClassOf","http://purl.obolibrary.org/obo/IAO_0000025"
"http://www.ebi.ac.uk/swo/SWO_0000108","http://purl.obolibrary.org/obo/IAO_0000119","http://dbpedia.org/resource/JavaScript"
"http://edamontology.org/operation_2516","comment","Various protein sequence analysis methods might generate a sequence rendering but are not (for brevity) listed under here."
"http://edamontology.org/operation_2516","deprecated","TRUE"
"http://edamontology.org/operation_2516","http://edamontology.org/obsolete_since","1.8"
"http://edamontology.org/operation_2516","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/operation_2516","label","Protein sequence visualisation"
"http://edamontology.org/operation_2516","inSubset","obsolete"
"http://edamontology.org/operation_2516","type","Class"
"http://edamontology.org/operation_2516","replacedBy","http://edamontology.org/operation_0564"
"http://edamontology.org/operation_2516","hasDefinition","Visualise, format or render a protein sequence."
"http://edamontology.org/operation_2516","subClassOf","ObsoleteClass"
"http://edamontology.org/operation_0278","label","RNA secondary structure prediction"
"http://edamontology.org/operation_0278","subClassOf","http://edamontology.org/operation_0279"
"http://edamontology.org/operation_0278","subClassOf","http://edamontology.org/operation_2439"
"http://edamontology.org/operation_0278","inSubset","operations"
"http://edamontology.org/operation_0278","hasDefinition","Predict RNA secondary structure (for example knots, pseudoknots, alternative structures etc)."
"http://edamontology.org/operation_0278","inSubset","edam"
"http://edamontology.org/operation_0278","comment","Methods might use RNA motifs, predicted intermolecular contacts, or RNA sequence-structure compatibility (inverse RNA folding)."
"http://edamontology.org/operation_0278","subClassOf","http://edamontology.org/operation_0415"
"http://edamontology.org/operation_0278","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/operation_0278","type","Class"
"http://www.ebi.ac.uk/efo/swo/SWO_0000463","http://purl.org/dc/elements/1.1/creator","Nandini Badarinarayan"
"http://www.ebi.ac.uk/efo/swo/SWO_0000463","subClassOf","http://www.ebi.ac.uk/swo/SWO_0000001"
"http://www.ebi.ac.uk/efo/swo/SWO_0000463","http://purl.obolibrary.org/obo/IAO_0000119","http://www.bioconductor.org/packages/release/bioc/html/altcdfenvs.html, accessed May 28 2013."
"http://www.ebi.ac.uk/efo/swo/SWO_0000463","http://purl.obolibrary.org/obo/IAO_0000115","altcdfenvs is a software package for alternative CDF environments (aka probeset mappings) and contains convenience data structures and functions to handle cdfenvs. "
"http://www.ebi.ac.uk/efo/swo/SWO_0000463","label","altcdfenvs"
"http://www.ebi.ac.uk/efo/swo/SWO_0000463","http://purl.org/dc/elements/1.1/creator","Allyson Lister"
"http://www.ebi.ac.uk/efo/swo/SWO_0000463","type","Class"
"http://edamontology.org/data_0831","type","Class"
"http://edamontology.org/data_0831","label","MeSH vocabulary"
"http://edamontology.org/data_0831","subClassOf","ObsoleteClass"
"http://edamontology.org/data_0831","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/data_0831","deprecated","TRUE"
"http://edamontology.org/data_0831","hasDefinition","Controlled vocabulary from National Library of Medicine. The MeSH thesaurus is used to index articles in biomedical journals for the Medline/PubMED databases."
"http://edamontology.org/data_0831","http://edamontology.org/obsolete_since","beta12orEarlier"
"http://edamontology.org/data_0831","consider","http://edamontology.org/data_0582"
"http://edamontology.org/data_0831","inSubset","obsolete"
"http://edamontology.org/topic_2826","type","Class"
"http://edamontology.org/topic_2826","label","Protein structure alignment"
"http://edamontology.org/topic_2826","subClassOf","ObsoleteClass"
"http://edamontology.org/topic_2826","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/topic_2826","hasDefinition","Topic concerning protein secondary or tertiary structure alignments."
"http://edamontology.org/topic_2826","deprecated","TRUE"
"http://edamontology.org/topic_2826","http://edamontology.org/obsolete_since","1.3"
"http://edamontology.org/topic_2826","consider","http://edamontology.org/topic_0183"
"http://edamontology.org/topic_2826","inSubset","obsolete"
"http://edamontology.org/data_2639","type","Class"
"http://edamontology.org/data_2639","label","PubChem ID"
"http://edamontology.org/data_2639","inSubset","edam"
"http://edamontology.org/data_2639","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/data_2639","inSubset","identifiers"
"http://edamontology.org/data_2639","hasExactSynonym","PubChem identifier"
"http://edamontology.org/data_2639","subClassOf","http://edamontology.org/data_2091"
"http://edamontology.org/data_2639","subClassOf","http://edamontology.org/data_2109"
"http://edamontology.org/data_2639","inSubset","data"
"http://edamontology.org/data_2639","hasDefinition","Identifier of an entry from the PubChem database."
"http://edamontology.org/data_1545","type","Class"
"http://edamontology.org/data_1545","label","Protein dipole moment"
"http://edamontology.org/data_1545","subClassOf","http://edamontology.org/data_0897"
"http://edamontology.org/data_1545","hasDefinition","Data on the net charge distribution (dipole moment) of a protein structure."
"http://edamontology.org/data_1545","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/data_1545","inSubset","data"
"http://edamontology.org/data_1545","inSubset","edam"
"http://www.ebi.ac.uk/efo/swo/SWO_0000083","type","Class"
"http://www.ebi.ac.uk/efo/swo/SWO_0000083","label","CDF binary format"
"http://www.ebi.ac.uk/efo/swo/SWO_0000083","subClassOf","http://edamontology.org/format_2333"
"http://www.ebi.ac.uk/efo/swo/SWO_0000083","http://purl.obolibrary.org/obo/IAO_0000119","http://www.affymetrix.com/support/developer/powertools/changelog/gcos-agcc/cdf.html, accessed 22 May 2013."
"http://www.ebi.ac.uk/efo/swo/SWO_0000083","http://purl.obolibrary.org/obo/IAO_0000115","The CDF binary format is a binary data format specification created by Affymetrix was created for faster access and smaller file size in comparison to the CDF ASCII format. The values in the file are stored in little-endian format. CDF binary format describes the layout for an Affymetrix GeneChip array. An array may contain Expression, Genotyping, CustomSeq, Copy Number and/or Tag probe sets. All probe set names within an array are unique. Multiple copies of a probe set may exist on a single array as long as each copy has a unique name."
"http://www.ebi.ac.uk/efo/swo/SWO_0000083","comment","It is unclear whether, originally, this format was intended to be the ASCII or binary version of the CDF format. As such, this class has been renamed as the binary format, and a new class created (CDF ASCII format) to make both options available."
"http://edamontology.org/data_1355","hasNarrowSynonym","InterPro entry"
"http://edamontology.org/data_1355","label","Protein signature"
"http://edamontology.org/data_1355","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/data_1355","subClassOf","http://edamontology.org/data_2762"
"http://edamontology.org/data_1355","hasNarrowSynonym","Protein site signature"
"http://edamontology.org/data_1355","hasNarrowSynonym","Protein family signature"
"http://edamontology.org/data_1355","inSubset","data"
"http://edamontology.org/data_1355","inSubset","edam"
"http://edamontology.org/data_1355","hasDefinition","An informative report about a specific or conserved protein sequence pattern."
"http://edamontology.org/data_1355","hasNarrowSynonym","Protein region signature"
"http://edamontology.org/data_1355","type","Class"
"http://edamontology.org/data_1355","hasNarrowSynonym","Protein domain signature"
"http://edamontology.org/data_1355","hasNarrowSynonym","Protein repeat signature"
"http://edamontology.org/data_1165","hasDefinition","The primary name of a data type from the MIRIAM database."
"http://edamontology.org/data_1165","http://edamontology.org/example","UniProt|Enzyme Nomenclature"
"http://edamontology.org/data_1165","inSubset","data"
"http://edamontology.org/data_1165","type","Class"
"http://edamontology.org/data_1165","comment","The primary name of a MIRIAM data type is taken from a controlled vocabulary."
"http://edamontology.org/data_1165","label","MIRIAM data type primary name"
"http://edamontology.org/data_1165","subClassOf","http://edamontology.org/data_1163"
"http://edamontology.org/data_1165","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/data_1165","inSubset","edam"
"http://edamontology.org/data_1165","inSubset","identifiers"
"http://edamontology.org/topic_3400","inSubset","events"
"http://edamontology.org/topic_3400","hasNarrowSynonym","Allergy"
"http://edamontology.org/topic_3400","inSubset","edam"
"http://edamontology.org/topic_3400","hasNarrowSynonym","Immune disorders"
"http://edamontology.org/topic_3400","hasNarrowSynonym","Immunomodulators"
"http://edamontology.org/topic_3400","subClassOf","http://edamontology.org/topic_3303"
"http://edamontology.org/topic_3400","inSubset","topics"
"http://edamontology.org/topic_3400","type","Class"
"http://edamontology.org/topic_3400","http://edamontology.org/created_in","1.4"
"http://edamontology.org/topic_3400","hasNarrowSynonym","Clinical immunology"
"http://edamontology.org/topic_3400","hasDefinition","Topic concerning health issues related to the immune system and their prevention, diagnosis and mangement."
"http://edamontology.org/topic_3400","label","Allergy, clinical immunology and immunotherapeutics."
"http://edamontology.org/topic_3400","hasNarrowSynonym","Immunotherapeutics"
"http://edamontology.org/format_2030","type","Class"
"http://edamontology.org/format_2030","label","Small molecule report format"
"http://edamontology.org/format_2030","subClassOf","http://edamontology.org/format_2350"
"http://edamontology.org/format_2030","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/format_2030","hasExactSynonym","Chemical compound annotation format"
"http://edamontology.org/format_2030","hasDefinition","Format of a report on a chemical compound."
"http://edamontology.org/format_2030","inSubset","edam"
"http://edamontology.org/format_2030","inSubset","formats"
"http://edamontology.org/operation_2498","type","Class"
"http://edamontology.org/operation_2498","label","Sequencing-based expression profile data analysis"
"http://edamontology.org/operation_2498","subClassOf","ObsoleteClass"
"http://edamontology.org/operation_2498","hasDefinition","Analyse SAGE, MPSS or SBS experimental data, typically to identify or quantify mRNA transcripts."
"http://edamontology.org/operation_2498","http://edamontology.org/created_in","beta12orEarlier"
"http://edamontology.org/operation_2498","http://edamontology.org/obsolete_since","beta12orEarlier"
"http://edamontology.org/operation_2498","deprecated","TRUE"
"http://edamontology.org/operation_2498","consider","http://edamontology.org/operation_2495"
"http://edamontology.org/operation_2498","inSubset","obsolete"
"http://edamontology.org/is_function_of","label","is function of"
"http://edamontology.org/is_function_of","seeAlso","http://wsio.org/is_function_of"
"http://edamontology.org/is_function_of","isCyclic","TRUE"
"http://edamontology.org/is_function_of","comment","Subject A can either be concept that is (or is in a role of) a function, or an entity outside of an ontology (or an ontology concept in a role of an entity being semantically annotated) that is (or is in a role of) a function specification. Object B can be any concept or entity. Within EDAM itself, 'is_function_of' is not used."
"http://edamontology.org/is_function_of","inSubset","edam"
"http://edamontology.org/is_function_of","inSubset","relations"
"http://edamontology.org/is_function_of","http://purl.obolibrary.org/obo/transitive_over","OBO_REL:is_a"
"http://edamontology.org/is_function_of","hasDefinition","'A is_function_of B' defines for the subject A, that it is a function of the object B."
"http://edamontology.org/is_function_of","http://purl.obolibrary.org/obo/is_symmetric","FALSE"
"http://edamontology.org/is_function_of","inverseOf","http://edamontology.org/has_function"
"http://edamontology.org/is_function_of","http://purl.obolibrary.org/obo/is_anti_symmetric","FALSE"
"http://edamontology.org/is_function_of","hasRelatedSynonym","OBO_REL:inheres_in"
"http://edamontology.org/is_function_of","domain","http://www.ebi.ac.uk/swo/SWO_0000003"
"http://edamontology.org/is_function_of","hasNarrowSynonym","OBO_REL:function_of"
"http://edamontology.org/is_function_of","type","ObjectProperty"
"http://edamontology.org/is_function_of","http://purl.obolibrary.org/obo/is_reflexive","FALSE"
"http://edamontology.org/is_function_of","seeAlso","inherent-in"
"http://www.ebi.ac.uk/swo/SWO_0000140","type","Class"
"http://www.ebi.ac.uk/swo/SWO_0000140","label","search engine"
"http://www.ebi.ac.uk/swo/SWO_0000140","subClassOf","http://www.ebi.ac.uk/swo/SWO_0000001"
"http://www.ebi.ac.uk/swo/SWO_0000140","http://purl.obolibrary.org/obo/IAO_0000118","web search engine"
"http://www.ebi.ac.uk/swo/SWO_0000140","http://purl.obolibrary.org/obo/IAO_0000115","A search engine is a software system that is designed to search for information on the World Wide Web."
"http://edamontology.org/data_2671","inSubset","obsolete"
"http://edamontology.org/data_2671","http://edamontology.org/regex","ENS([EGTP])[0-9]{11}"
"http://edamontology.org/data_2671","http://edamontology.org/obsolete_since","beta12orEarlier"
"http://edamontology.org/data_2671","consider","http://edamontology.org/data_2610"
"http://edamontology.org/data_2671","label","Ensembl ID (Homo sapiens)"
"http://edamontology.org/data_2671","type","Class"
"http://edamontology.org/data_2671","hasDefinition","Identifier of an entry (exon, gene, transcript or protein) from the Ensembl 'core' database (Homo sapiens division)."
"http://edamontology.org/data_2671","subClassOf","ObsoleteClass"
"http://edamontology.org/data_2671","deprecated","TRUE"
